clientCoordinates,API_Type,nbUsages,diversityUsages
com.wassilak:emom:1.0,javax/mail/Folder,26,1
com.wassilak:emom:1.0,javax/mail/Message,5,1
com.wassilak:emom:1.0,javax/mail/MessagingException,8,1
com.wassilak:emom:1.0,javax/mail/Quota,6,1
com.wassilak:emom:1.0,javax/mail/Quota$Resource,2,1
com.wassilak:emom:1.0,javax/mail/Session,3,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/internet/InternetAddress,2,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/internet/MimeBodyPart,3,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/internet/MimeMessage,1,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/internet/MimeMultipart,1,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/Authenticator,2,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/BodyPart,2,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/Message,6,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/Message$RecipientType,1,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/Multipart,2,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/PasswordAuthentication,1,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/Session,2,1
io.robe:robe-mail:0.5.0.0-1015,javax/mail/Transport,1,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/internet/InternetAddress,2,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/internet/MimeBodyPart,3,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/internet/MimeMessage,1,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/internet/MimeMultipart,1,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/Authenticator,2,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/BodyPart,2,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/Message,6,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/Message$RecipientType,1,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/Multipart,2,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/PasswordAuthentication,1,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/Session,2,1
io.robe:robe-mail:0.5.0.0-1016,javax/mail/Transport,1,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/internet/InternetAddress,2,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/internet/MimeBodyPart,3,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/internet/MimeMessage,1,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/internet/MimeMultipart,1,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/Authenticator,2,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/BodyPart,2,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/Message,6,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/Message$RecipientType,1,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/Multipart,2,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/PasswordAuthentication,1,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/Session,2,1
io.robe:robe-mail:0.5.0.0-1017,javax/mail/Transport,1,1
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/util/ByteArrayDataSource,3,1
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/internet/InternetHeaders,12,2
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/internet/MimeBodyPart,13,2
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/internet/MimeMessage,23,4
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/internet/MimeMultipart,15,4
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/internet/MimePart,1,1
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/BodyPart,7,1
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/Header,2,1
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/MessagingException,14,4
no.difi.oxalis:oxalis-as2:3.2.0,javax/mail/Session,5,2
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/util/ByteArrayDataSource,3,1
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/internet/InternetHeaders,15,2
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/internet/MimeBodyPart,13,2
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/internet/MimeMessage,23,5
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/internet/MimeMultipart,15,4
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/internet/MimePart,1,1
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/BodyPart,7,1
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/Header,2,1
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/MessagingException,12,4
no.difi.oxalis:oxalis-as2:4.0.0-RC1,javax/mail/Session,5,2
io.robe:robe-mail:0.5.0.0-1014,javax/mail/internet/InternetAddress,2,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/internet/MimeBodyPart,3,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/internet/MimeMessage,1,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/internet/MimeMultipart,1,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/Authenticator,2,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/BodyPart,2,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/Message,6,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/Message$RecipientType,1,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/Multipart,2,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/PasswordAuthentication,1,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/Session,2,1
io.robe:robe-mail:0.5.0.0-1014,javax/mail/Transport,1,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/internet/InternetAddress,2,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/internet/MimeBodyPart,3,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/internet/MimeMessage,1,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/internet/MimeMultipart,1,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/Authenticator,2,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/BodyPart,2,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/Message,6,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/Message$RecipientType,1,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/Multipart,2,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/PasswordAuthentication,1,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/Session,2,1
io.robe:robe-mail:0.5.0.0-1013,javax/mail/Transport,1,1
net.kemitix:wiser-assertions:0.3.0,javax/mail/internet/MimeMessage,5,1
net.kemitix:wiser-assertions:0.3.0,javax/mail/internet/MimeMultipart,2,1
net.kemitix:wiser-assertions:0.3.0,javax/mail/BodyPart,1,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/internet/InternetAddress,3,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/internet/MimeBodyPart,3,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/internet/MimeMessage,1,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/internet/MimeMultipart,2,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/internet/MimeUtility,3,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/Authenticator,3,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/BodyPart,4,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/Message,6,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/Message$RecipientType,1,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/MessagingException,3,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/Multipart,3,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/PasswordAuthentication,1,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/Session,1,1
cn.letcode:letcode-api:1.0.1-RELEASE,javax/mail/Transport,2,1
com.wassilak:emom:1.1,com/sun/mail/imap/IMAPStore,10,1
com.wassilak:emom:1.1,javax/mail/internet/InternetAddress,2,1
com.wassilak:emom:1.1,javax/mail/internet/MimeMessage,5,1
com.wassilak:emom:1.1,javax/mail/internet/MimeMessage$RecipientType,1,1
com.wassilak:emom:1.1,javax/mail/Flags$Flag,2,1
com.wassilak:emom:1.1,javax/mail/Folder,26,1
com.wassilak:emom:1.1,javax/mail/Message,5,1
com.wassilak:emom:1.1,javax/mail/MessagingException,8,1
com.wassilak:emom:1.1,javax/mail/Quota,6,1
com.wassilak:emom:1.1,javax/mail/Quota$Resource,2,1
com.wassilak:emom:1.1,javax/mail/Session,3,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/internet/InternetAddress,3,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/internet/MimeBodyPart,6,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/internet/MimeMessage,1,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/internet/MimeMultipart,2,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/internet/MimeUtility,1,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/BodyPart,2,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/Message,7,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/Message$RecipientType,2,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/Multipart,4,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/Part,3,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/Session,2,1
io.vertigo:vertigo-tempo-impl:0.5.2,javax/mail/Transport,1,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/internet/InternetAddress,2,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/internet/MimeBodyPart,3,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/internet/MimeMessage,1,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/internet/MimeMultipart,1,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/Authenticator,2,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/BodyPart,2,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/Message,6,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/Message$RecipientType,1,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/Multipart,2,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/PasswordAuthentication,1,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/Session,2,1
io.robe:robe-mail:0.5.0.0-1003,javax/mail/Transport,1,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/internet/InternetAddress,2,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/internet/MimeBodyPart,3,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/internet/MimeMessage,1,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/internet/MimeMultipart,1,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/Authenticator,2,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/BodyPart,2,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/Message,6,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/Message$RecipientType,1,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/Multipart,2,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/PasswordAuthentication,1,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/Session,2,1
io.robe:robe-mail:0.5.0.0-1005,javax/mail/Transport,1,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/internet/InternetAddress,2,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/internet/MimeBodyPart,3,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/internet/MimeMessage,1,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/internet/MimeMultipart,1,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/Authenticator,2,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/BodyPart,2,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/Message,6,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/Message$RecipientType,1,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/Multipart,2,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/PasswordAuthentication,1,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/Session,2,1
io.robe:robe-mail:0.5.0.0-1004,javax/mail/Transport,1,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/internet/InternetAddress,2,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/internet/MimeBodyPart,3,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/internet/MimeMessage,1,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/internet/MimeMultipart,1,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/Authenticator,2,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/BodyPart,2,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/Message,6,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/Message$RecipientType,1,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/Multipart,2,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/PasswordAuthentication,1,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/Session,2,1
io.robe:robe-mail:0.5.0.0-1006,javax/mail/Transport,1,1
